Season,Sector,Category,Crop,QueryType,QueryText,KCCAns,StateName,DistrictName,BlockName,CreatedOn
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is partly cloudy and  Possibility of Rainfall.,MAHARASHTRA,WASHIM,RISOD                                             ,53:22.3
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is partly cloudy and  Possibility of Rainfall.,MAHARASHTRA,WASHIM,RISOD                                             ,53:22.3
JAYAD,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,according to meterological department -THIS WEEK WEATHER IS cloudy  RAINFALL CHANCES,MAHARASHTRA,WASHIM,WASHIM                                            ,21:34.8
JAYAD,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,according to meterological department -THIS WEEK WEATHER IS cloudy  RAINFALL CHANCES,MAHARASHTRA,WASHIM,WASHIM                                            ,21:34.8
RABI,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and LIGHT Possibility of Rainfall,MAHARASHTRA,WASHIM,MANORA                                            ,19:58.1
RABI,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and LIGHT Possibility of Rainfall,MAHARASHTRA,WASHIM,MANORA                                            ,19:58.1
KHARIF,AGRICULTURE,Others,Others,Government Schemes,ASKING ABOUT GOVERNMENT SCHEME ?,FOR DETAIL INFORMATION ABOUT GOVERNMENT SCHEME  PLEASE VISIT YOUR TALUKA AGRICULTURE OFFICER,MAHARASHTRA,WASHIM,MALEGAON                                          ,39:06.3
KHARIF,AGRICULTURE,Others,Others,Government Schemes,ASKING ABOUT GOVERNMENT SCHEME ?,FOR DETAIL INFORMATION ABOUT GOVERNMENT SCHEME  PLEASE VISIT YOUR TALUKA AGRICULTURE OFFICER,MAHARASHTRA,WASHIM,MALEGAON                                          ,39:06.3
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,Weather is CLOUDY and LIGHT Possibility of Rainfall,MAHARASHTRA,WASHIM,MALEGAON                                          ,54:07.0
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,Weather is CLOUDY and LIGHT Possibility of Rainfall,MAHARASHTRA,WASHIM,MALEGAON                                          ,54:07.0
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is mostly cloudy and  Possibility of Rainfall,MAHARASHTRA,WASHIM,KARANJA                                           ,17:49.9
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is mostly cloudy and  Possibility of Rainfall,MAHARASHTRA,WASHIM,KARANJA                                           ,17:49.9
KHARIF,HORTICULTURE,Vegetables,Cluster Bean,Seeds and Planting Material,ASKING ABOUT VARIETY OF CLUSTER BEAN ?,"VARIETY OF CLUSTER BEAN - Pusa Mausami, Pusa Naubahar, Goma Manjari and Pusa Sadabahar",MAHARASHTRA,WASHIM,MANGRULPIR                                        ,44:15.0
KHARIF,HORTICULTURE,Vegetables,Cluster Bean,Seeds and Planting Material,ASKING ABOUT VARIETY OF CLUSTER BEAN ?,"VARIETY OF CLUSTER BEAN - Pusa Mausami, Pusa Naubahar, Goma Manjari and Pusa Sadabahar",MAHARASHTRA,WASHIM,MANGRULPIR                                        ,44:15.0
RABI,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and LIGHT Possibility of Rainfall,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,47:03.9
RABI,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and LIGHT Possibility of Rainfall,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,47:03.9
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is mostly cloudy and  Possibility of Rainfall,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,31:30.0
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is mostly cloudy and  Possibility of Rainfall,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,31:30.0
KHARIF,AGRICULTURE,Others,Others,Weather,ASKING ABOUT WEATHER INFORMATION ?,cloudy weather light rainfall chances today,MAHARASHTRA,WASHIM,RISOD                                             ,41:57.3
KHARIF,AGRICULTURE,Others,Others,Weather,ASKING ABOUT WEATHER INFORMATION ?,cloudy weather light rainfall chances today,MAHARASHTRA,WASHIM,RISOD                                             ,41:57.3
KHARIF,AGRICULTURE,Fiber Crops,Cotton (Kapas),Varieties,ASKING ABOUT VARIETIES OF COTTON ?,VARIETIES OF COTTON -DR BRENT BAHUBALI RASHI-659 AJIT -155 AJIT-199 MRC-7351 BRHMA MALIKA BHAKTI ANKUR-9 RASHI -2,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,46:41.0
KHARIF,AGRICULTURE,Fiber Crops,Cotton (Kapas),Varieties,ASKING ABOUT VARIETIES OF COTTON ?,VARIETIES OF COTTON -DR BRENT BAHUBALI RASHI-659 AJIT -155 AJIT-199 MRC-7351 BRHMA MALIKA BHAKTI ANKUR-9 RASHI -2,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,46:41.0
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week partially weather is CLOUDY and Possibility of LIGHT Rainfall,MAHARASHTRA,WASHIM,RISOD                                             ,52:40.3
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week partially weather is CLOUDY and Possibility of LIGHT Rainfall,MAHARASHTRA,WASHIM,RISOD                                             ,52:40.3
RABI,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and LIGHT Possibility of Rainfall,MAHARASHTRA,WASHIM,WASHIM                                            ,58:52.0
RABI,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and LIGHT Possibility of Rainfall,MAHARASHTRA,WASHIM,WASHIM                                            ,58:52.0
JAYAD,AGRICULTURE,Others,Others,Weather,Asking About Weather Forecast ?,This Week Weather Is Cloudy Light Rainfall Chances.,MAHARASHTRA,WASHIM,WASHIM                                            ,58:31.4
JAYAD,AGRICULTURE,Others,Others,Weather,Asking About Weather Forecast ?,This Week Weather Is Cloudy Light Rainfall Chances.,MAHARASHTRA,WASHIM,WASHIM                                            ,58:31.4
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,THIS WEEK WEATHER IS CLOUDY WITH CHANCES OF LIGHT RAINFALL .,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,53:51.8
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,THIS WEEK WEATHER IS CLOUDY WITH CHANCES OF LIGHT RAINFALL .,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,53:51.8
KHARIF,AGRICULTURE,Others,Others,Weather,"krushi vidnyan kendra ,washim?","krushi vidnyan kendra ,washim-07251-222260,",MAHARASHTRA,WASHIM,MANORA                                            ,54:43.4
KHARIF,AGRICULTURE,Others,Others,Weather,"krushi vidnyan kendra ,washim?","krushi vidnyan kendra ,washim-07251-222260,",MAHARASHTRA,WASHIM,MANORA                                            ,54:43.4
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),Seeds,SEED TREATMENT TO SOYABEAN  ?,SEEDS ARE TREATED WITH 5 GM THIRUM / 1 KG OF SEEDS THEN 25 GM RHIZOBIUM + 25 GM PSB IN JAGGERY 150 GM + 1 LITERS OF WATER,MAHARASHTRA,WASHIM,WASHIM                                            ,59:13.6
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),Seeds,SEED TREATMENT TO SOYABEAN  ?,SEEDS ARE TREATED WITH 5 GM THIRUM / 1 KG OF SEEDS THEN 25 GM RHIZOBIUM + 25 GM PSB IN JAGGERY 150 GM + 1 LITERS OF WATER,MAHARASHTRA,WASHIM,WASHIM                                            ,59:13.6
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and LIGHT Possibility of Rainfall,MAHARASHTRA,WASHIM,MALEGAON                                          ,18:13.6
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and LIGHT Possibility of Rainfall,MAHARASHTRA,WASHIM,MALEGAON                                          ,18:13.6
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week partially weather is CLOUDY and Possibility of LIGHT Rainfall,MAHARASHTRA,WASHIM,WASHIM                                            ,03:23.9
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week partially weather is CLOUDY and Possibility of LIGHT Rainfall,MAHARASHTRA,WASHIM,WASHIM                                            ,03:23.9
JAYAD,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,Weather Forecast - There will be a cloudy weather this week and there is possibility of rain,MAHARASHTRA,WASHIM,KARANJA                                           ,12:09.0
JAYAD,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,Weather Forecast - There will be a cloudy weather this week and there is possibility of rain,MAHARASHTRA,WASHIM,KARANJA                                           ,12:09.0
KHARIF,AGRICULTURE,Others,Others,Varieties,Asking about weather forecast ?,This week weather is cloudy and light to moderate possibility of rainfall.,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,29:21.0
KHARIF,AGRICULTURE,Others,Others,Varieties,Asking about weather forecast ?,This week weather is cloudy and light to moderate possibility of rainfall.,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,29:21.0
JAYAD,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is mostly cloudy and Possibility of light to intermediate Rainfall.,MAHARASHTRA,WASHIM,WASHIM                                            ,46:36.3
JAYAD,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is mostly cloudy and Possibility of light to intermediate Rainfall.,MAHARASHTRA,WASHIM,WASHIM                                            ,46:36.3
KHARIF,AGRICULTURE,Fiber Crops,Cotton (Kapas),Varieties,VARIETIES OF COTTON ?,VARIETIES OF COTTON -DR BRENT BAHUBALI RASHI-659 AJIT -155 AJIT-199 MRC-7351 BRHMA MALIKA BHAKTI ANKUR-9 RASHI -2,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,08:10.0
KHARIF,AGRICULTURE,Fiber Crops,Cotton (Kapas),Varieties,VARIETIES OF COTTON ?,VARIETIES OF COTTON -DR BRENT BAHUBALI RASHI-659 AJIT -155 AJIT-199 MRC-7351 BRHMA MALIKA BHAKTI ANKUR-9 RASHI -2,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,08:10.0
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,according to meterological department -THIS WEEK WEATHER IS cloudy  RAINFALL CHANCES,MAHARASHTRA,WASHIM,KARANJA                                           ,09:03.8
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,according to meterological department -THIS WEEK WEATHER IS cloudy  RAINFALL CHANCES,MAHARASHTRA,WASHIM,KARANJA                                           ,09:03.8
KHARIF,HORTICULTURE,Vegetables,Cowpea (Vegetable),Fertilizer Use and Availability,FERTILIZER SPRAY ON COWPEA?,SPRAY 00 52 34 60 GM /15 Lit of Water.,MAHARASHTRA,WASHIM,KARANJA                                           ,26:24.2
KHARIF,HORTICULTURE,Vegetables,Cowpea (Vegetable),Fertilizer Use and Availability,FERTILIZER SPRAY ON COWPEA?,SPRAY 00 52 34 60 GM /15 Lit of Water.,MAHARASHTRA,WASHIM,KARANJA                                           ,26:24.2
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,"Cloudy  Weather, No Possibility of Rain.
 +29°
 3 m/s
Clear
Precip chance: 1%
Humidity: 48%",MAHARASHTRA,WASHIM,KARANJA                                           ,25:59.5
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,"Cloudy  Weather, No Possibility of Rain.
 +29°
 3 m/s
Clear
Precip chance: 1%
Humidity: 48%",MAHARASHTRA,WASHIM,KARANJA                                           ,25:59.5
KHARIF,AGRICULTURE,Others,Others,Bio-Pesticides and Bio-Fertilizers,Asking about weather forecast ?,"Today weather is Partly cloudy , Possibility of Rain",MAHARASHTRA,WASHIM,KARANJA                                           ,26:40.1
KHARIF,AGRICULTURE,Others,Others,Bio-Pesticides and Bio-Fertilizers,Asking about weather forecast ?,"Today weather is Partly cloudy , Possibility of Rain",MAHARASHTRA,WASHIM,KARANJA                                           ,26:40.1
RABI,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,"This week weather is cloudy,possiblity of light rainfall.",MAHARASHTRA,WASHIM,MANGRULPIR                                        ,33:46.6
RABI,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,"This week weather is cloudy,possiblity of light rainfall.",MAHARASHTRA,WASHIM,MANGRULPIR                                        ,33:46.6
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,THIS WEEK WEATHER IS CLOUDY AND  RAINFALL CHANCES,MAHARASHTRA,WASHIM,MALEGAON                                          ,47:44.2
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,THIS WEEK WEATHER IS CLOUDY AND  RAINFALL CHANCES,MAHARASHTRA,WASHIM,MALEGAON                                          ,47:44.2
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and LIGHT Possibility of Rainfall,MAHARASHTRA,WASHIM,MALEGAON                                          ,23:40.7
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and LIGHT Possibility of Rainfall,MAHARASHTRA,WASHIM,MALEGAON                                          ,23:40.7
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,THIS WEEK WEATHER IS CLOUDY AND  RAINFALL CHANCES,MAHARASHTRA,WASHIM,KARANJA                                           ,08:44.0
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,THIS WEEK WEATHER IS CLOUDY AND  RAINFALL CHANCES,MAHARASHTRA,WASHIM,KARANJA                                           ,08:44.0
JAYAD,AGRICULTURE,Others,Others,Weather,asked about weather forecasting ?,"cloudy weather condition , possibility of rainfall chances",MAHARASHTRA,WASHIM,MANORA                                            ,14:56.3
JAYAD,AGRICULTURE,Others,Others,Weather,asked about weather forecasting ?,"cloudy weather condition , possibility of rainfall chances",MAHARASHTRA,WASHIM,MANORA                                            ,14:56.3
JAYAD,AGRICULTURE,Others,Others,Weather,Asking About Weather Forecast ?,This Week Weather Is Cloudy Light Rainfall Chances.,MAHARASHTRA,WASHIM,WASHIM                                            ,56:19.4
JAYAD,AGRICULTURE,Others,Others,Weather,Asking About Weather Forecast ?,This Week Weather Is Cloudy Light Rainfall Chances.,MAHARASHTRA,WASHIM,WASHIM                                            ,56:19.4
JAYAD,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and  of  Possibility LIGHT Rainfall.,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,23:25.2
JAYAD,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and  of  Possibility LIGHT Rainfall.,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,23:25.2
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and LIGHT Possibility of Rainfall,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,12:59.0
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and LIGHT Possibility of Rainfall,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,12:59.0
JAYAD,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and  of  Possibility LIGHT Rainfall.,MAHARASHTRA,WASHIM,KARANJA                                           ,15:01.3
JAYAD,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and  of  Possibility LIGHT Rainfall.,MAHARASHTRA,WASHIM,KARANJA                                           ,15:01.3
JAYAD,AGRICULTURE,Fiber Crops,Cotton (Kapas),Weather,VARIETIES OF COTTON ?,"Cotton Variety - - Ajit-155,199, Rashi-2 Ankur-9, 651, Pariwartan",MAHARASHTRA,WASHIM,MANGRULPIR                                        ,27:02.2
JAYAD,AGRICULTURE,Fiber Crops,Cotton (Kapas),Weather,VARIETIES OF COTTON ?,"Cotton Variety - - Ajit-155,199, Rashi-2 Ankur-9, 651, Pariwartan",MAHARASHTRA,WASHIM,MANGRULPIR                                        ,27:02.2
